pop,geno,year,BLUP,genotype_year,real
Dic2 x Lloyd,BX07.2.1f1.35.1,2015,0.40183763666485,BX07.2.1f1.35.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.35.2,2015,1.29011899223313,BX07.2.1f1.35.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.36.1,2015,0.394343529724806,BX07.2.1f1.36.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.36.2,2015,-1.98557311286335,BX07.2.1f1.36.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.37.1,2015,0.275032724636458,BX07.2.1f1.37.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.37.2,2015,0.483526985355443,BX07.2.1f1.37.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.38.1,2015,0.475137102709074,BX07.2.1f1.38.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.38.2,2015,-0.848701659631568,BX07.2.1f1.38.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.39.1,2015,-0.0798355516134123,BX07.2.1f1.39.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.39.2,2015,0.176112878953174,BX07.2.1f1.39.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.4.1,2015,-0.0964441674051108,BX07.2.1f1.4.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.4.2,2015,0.974951083971374,BX07.2.1f1.4.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.40.1,2015,-0.409179010483638,BX07.2.1f1.40.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.40.2,2015,0.290639502964238,BX07.2.1f1.40.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.41.2,2015,0.427709407464167,BX07.2.1f1.41.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.42.1,2015,-1.32337880387757,BX07.2.1f1.42.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.42.2,2015,0.107107799168654,BX07.2.1f1.42.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.43.1,2015,0.369187600946122,BX07.2.1f1.43.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.43.2,2015,-1.31162855804043,BX07.2.1f1.43.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.44.1,2015,0.673770363818727,BX07.2.1f1.44.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.44.2,2015,0.437810212071702,BX07.2.1f1.44.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.45.1,2015,-0.181445071542964,BX07.2.1f1.45.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.45.2,2015,0.246597070336278,BX07.2.1f1.45.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.46.1,2015,-0.583697918307637,BX07.2.1f1.46.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.46.2,2015,-0.193142947056318,BX07.2.1f1.46.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.47.1,2015,-0.374844387234235,BX07.2.1f1.47.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.47.2,2015,-0.146459115077244,BX07.2.1f1.47.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.48.1,2015,0.192176627586836,BX07.2.1f1.48.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.48.2,2015,0.275868652215764,BX07.2.1f1.48.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.49.1,2015,0.503112511730891,BX07.2.1f1.49.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.49.2,2015,-0.0549321534490082,BX07.2.1f1.49.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.5.1,2015,-2.11564567778568,BX07.2.1f1.5.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.5.2,2015,-0.960347755049267,BX07.2.1f1.5.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.50.1,2015,0.147897448403681,BX07.2.1f1.50.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.50.2,2015,-0.225885001413469,BX07.2.1f1.50.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.6.1,2015,-1.08707475308771,BX07.2.1f1.6.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.6.2,2015,-1.02616623961817,BX07.2.1f1.6.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.7.1,2015,0.88394953187902,BX07.2.1f1.7.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.7.2,2015,0.224254052893839,BX07.2.1f1.7.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.8.1,2015,-0.535471271727599,BX07.2.1f1.8.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.8.2,2015,-0.138868044647771,BX07.2.1f1.8.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.9.1,2015,-1.766182094549,BX07.2.1f1.9.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.9.2,2015,0.662874297969844,BX07.2.1f1.9.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.1,2015,1.80272911426162,BX07.2.1f2.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.10,2015,0.511056261732303,BX07.2.1f2.10_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.11,2015,0.637492878882507,BX07.2.1f2.11_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.12,2015,1.08505962676945,BX07.2.1f2.12_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.13,2015,0.157968588156825,BX07.2.1f2.13_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.14,2015,1.04522341841817,BX07.2.1f2.14_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.15,2015,1.90619556301244,BX07.2.1f2.15_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.16,2015,0.615676350611039,BX07.2.1f2.16_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.17,2015,0.402796961920147,BX07.2.1f2.17_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.18,2015,0.593550325137758,BX07.2.1f2.18_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.19,2015,0.110891353291755,BX07.2.1f2.19_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.2,2015,0.8835714791426,BX07.2.1f2.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.20,2015,0.737580606392133,BX07.2.1f2.20_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.21,2015,0.56933216130928,BX07.2.1f2.21_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.25,2015,1.28378356552326,BX07.2.1f2.25_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.26,2015,0.647788654520966,BX07.2.1f2.26_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.27,2015,0.47215495948054,BX07.2.1f2.27_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.28,2015,0.0832948966743911,BX07.2.1f2.28_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.29,2015,-0.157493730843436,BX07.2.1f2.29_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.3,2015,-1.68093413001911,BX07.2.1f2.3_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.30,2015,-1.97185869574855,BX07.2.1f2.30_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.31,2015,-0.0345377648365948,BX07.2.1f2.31_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.34,2015,0.895853572491847,BX07.2.1f2.34_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.35,2015,-0.353810269243761,BX07.2.1f2.35_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.36,2015,0.0491274450299809,BX07.2.1f2.36_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.37,2015,1.32728536026032,BX07.2.1f2.37_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.38,2015,0.609218592927785,BX07.2.1f2.38_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.39,2015,0.703182425655529,BX07.2.1f2.39_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.4,2015,-1.96328478817535,BX07.2.1f2.4_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.40,2015,0.22474087270062,BX07.2.1f2.40_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.41,2015,0.3257338843634,BX07.2.1f2.41_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.42,2015,0.625567926340063,BX07.2.1f2.42_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.43,2015,0.442234887834807,BX07.2.1f2.43_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.44,2015,0.589025187952547,BX07.2.1f2.44_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.45,2015,1.29976237258509,BX07.2.1f2.45_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.46,2015,1.17744064642099,BX07.2.1f2.46_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.47,2015,-1.34764204263898,BX07.2.1f2.47_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.48,2015,0.399183566850526,BX07.2.1f2.48_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.49,2015,1.26932995133951,BX07.2.1f2.49_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.5,2015,-0.239154935293839,BX07.2.1f2.5_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.50,2015,1.22554438139795,BX07.2.1f2.50_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.51,2015,-0.185635362768196,BX07.2.1f2.51_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.52,2015,1.02365830988455,BX07.2.1f2.52_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.53,2015,-0.207094083712989,BX07.2.1f2.53_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.54,2015,0.387164164247919,BX07.2.1f2.54_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.55,2015,0.544129068635283,BX07.2.1f2.55_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.56,2015,0.578323995799147,BX07.2.1f2.56_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.57,2015,1.88052988365715,BX07.2.1f2.57_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.58,2015,1.29237388069387,BX07.2.1f2.58_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.59,2015,-0.174969747873546,BX07.2.1f2.59_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.6,2015,0.103654966405017,BX07.2.1f2.6_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.60,2015,-0.0878391839635709,BX07.2.1f2.60_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.61,2015,1.43634338803342,BX07.2.1f2.61_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.62,2015,-1.34200604073943,BX07.2.1f2.62_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.63,2015,0.73963608856005,BX07.2.1f2.63_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.64,2015,-0.088337769781952,BX07.2.1f2.64_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.65,2015,1.93226623333176,BX07.2.1f2.65_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.66,2015,0.0272101105654857,BX07.2.1f2.66_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.67,2015,-1.20594517322481,BX07.2.1f2.67_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.68,2015,0.386420991217582,BX07.2.1f2.68_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.69,2015,-0.213307558076557,BX07.2.1f2.69_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.7,2015,-0.332433687049873,BX07.2.1f2.7_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.70,2015,2.00905544585963,BX07.2.1f2.70_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.71,2015,1.2721466460214,BX07.2.1f2.71_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.72,2015,0.888645569140883,BX07.2.1f2.72_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.73,2015,1.34168612715655,BX07.2.1f2.73_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.74,2015,-0.733580034951569,BX07.2.1f2.74_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.75,2015,0.0886106342515868,BX07.2.1f2.75_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.76,2015,-0.838583290267112,BX07.2.1f2.76_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.77,2015,0.603550191407617,BX07.2.1f2.77_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.78,2015,-0.326282955426891,BX07.2.1f2.78_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.79,2015,0.858173803038492,BX07.2.1f2.79_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.8,2015,-1.3624756308467,BX07.2.1f2.8_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.80,2015,0.629290653451359,BX07.2.1f2.80_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.81,2015,-1.13394806529313,BX07.2.1f2.81_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.82,2015,1.61004400681728,BX07.2.1f2.82_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.83,2015,0.343526224532858,BX07.2.1f2.83_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.84,2015,-0.703945368389501,BX07.2.1f2.84_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.85,2015,-1.2750303487357,BX07.2.1f2.85_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.86,2015,-1.25890018787753,BX07.2.1f2.86_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.87,2015,1.20556186062636,BX07.2.1f2.87_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.88,2015,-1.81714250483852,BX07.2.1f2.88_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.9,2015,-0.220104779978928,BX07.2.1f2.9_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.90,2015,1.30210334611896,BX07.2.1f2.90_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.91,2015,-1.817757526185,BX07.2.1f2.91_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.92,2015,-0.16053900945719,BX07.2.1f2.92_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.93,2015,-0.155433574712828,BX07.2.1f2.93_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.94,2015,1.05902664056697,BX07.2.1f2.94_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.95,2015,-0.135501016195045,BX07.2.1f2.95_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.96,2015,-0.174934448571741,BX07.2.1f2.96_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.97,2015,-1.33895681780991,BX07.2.1f2.97_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.98,2015,-1.49392140068641,BX07.2.1f2.98_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.99,2015,-1.39195345116838,BX07.2.1f2.99_2015,TRUE
Dic2 x Silur,TT06DC 38.11,2012,-0.393102530196079,TT06DC 38.11_2012,TRUE
Dic2 x Silur,TT06DC 38.12,2012,0.330797899200439,TT06DC 38.12_2012,TRUE
Dic2 x Silur,TT06DC 38.13,2012,-1.25232416873353,TT06DC 38.13_2012,TRUE
Dic2 x Silur,TT06DC 38.15,2012,-0.625414724734054,TT06DC 38.15_2012,TRUE
Dic2 x Silur,TT06DC 38.18,2012,-0.308696830197564,TT06DC 38.18_2012,TRUE
Dic2 x Silur,TT06DC 38.19,2012,-0.795435654994586,TT06DC 38.19_2012,TRUE
Dic2 x Silur,TT06DC 38.23,2012,0.214489885798995,TT06DC 38.23_2012,TRUE
Dic2 x Silur,TT06DC 38.24,2012,-1.36890456805003,TT06DC 38.24_2012,TRUE
Dic2 x Silur,TT06DC 38.25,2012,-0.00361942460192726,TT06DC 38.25_2012,TRUE
Dic2 x Silur,TT06DC 38.27,2012,0.224177809233355,TT06DC 38.27_2012,TRUE
Dic2 x Silur,TT06DC 38.29,2012,0.912243030703227,TT06DC 38.29_2012,TRUE
Dic2 x Silur,TT06DC 38.3,2012,0.369398724924514,TT06DC 38.3_2012,TRUE
Dic2 x Silur,TT06DC 38.32,2012,-0.268779486358233,TT06DC 38.32_2012,TRUE
Dic2 x Silur,TT06DC 38.34,2012,0.613150268347957,TT06DC 38.34_2012,TRUE
Dic2 x Silur,TT06DC 38.35,2012,0.114012236344045,TT06DC 38.35_2012,TRUE
Dic2 x Silur,TT06DC 38.36,2012,-0.474583422137273,TT06DC 38.36_2012,TRUE
Dic2 x Silur,TT06DC 38.37,2012,0.596198375922075,TT06DC 38.37_2012,TRUE
Dic2 x Silur,TT06DC 38.38,2012,-1.16886177903151,TT06DC 38.38_2012,TRUE
Dic2 x Silur,TT06DC 38.39,2012,0.22284627625767,TT06DC 38.39_2012,TRUE
Dic2 x Silur,TT06DC 38.41,2012,-0.580878798729872,TT06DC 38.41_2012,TRUE
Dic2 x Silur,TT06DC 38.42,2012,-1.7796449128884,TT06DC 38.42_2012,TRUE
Dic2 x Silur,TT06DC 38.44,2012,-1.98118604537756,TT06DC 38.44_2012,TRUE
Dic2 x Silur,TT06DC 38.47,2012,0.111086796411464,TT06DC 38.47_2012,TRUE
Dic2 x Silur,TT06DC 38.49,2012,-0.71920808812084,TT06DC 38.49_2012,TRUE
Dic2 x Silur,TT06DC 38.50,2012,0.169970453237066,TT06DC 38.50_2012,TRUE
Dic2 x Silur,TT06DC 38.51,2012,-0.797000333694222,TT06DC 38.51_2012,TRUE
Dic2 x Silur,TT06DC 38.52,2012,-0.499575630658135,TT06DC 38.52_2012,TRUE
Dic2 x Silur,TT06DC 38.53,2012,-1.57563144447103,TT06DC 38.53_2012,TRUE
Dic2 x Silur,TT06DC 38.54,2012,-1.11048436650311,TT06DC 38.54_2012,TRUE
Dic2 x Silur,TT06DC 38.7,2012,0.499930735395394,TT06DC 38.7_2012,TRUE
Dic2 x Silur,TT06DC 38.8,2012,-0.124426143551983,TT06DC 38.8_2012,TRUE
Dic2 x Silur,TT06DC 38.9,2012,0.543008069243529,TT06DC 38.9_2012,TRUE
Dic2 x Silur,TT06DC 39.10,2012,-0.05337545630835,TT06DC 39.10_2012,TRUE
Dic2 x Silur,TT06DC 39.11,2012,-2.0215635569353,TT06DC 39.11_2012,TRUE
Dic2 x Silur,TT06DC 39.13,2012,0.0985091005727325,TT06DC 39.13_2012,TRUE
Dic2 x Silur,TT06DC 39.16,2012,-0.990027577783336,TT06DC 39.16_2012,TRUE
Dic2 x Silur,TT06DC 39.17,2012,-0.576248173375941,TT06DC 39.17_2012,TRUE
Dic2 x Silur,TT06DC 39.18,2012,-0.646767089024236,TT06DC 39.18_2012,TRUE
Dic2 x Silur,TT06DC 39.20,2012,0.263495288136461,TT06DC 39.20_2012,TRUE
Dic2 x Silur,TT06DC 39.21,2012,0.387561107117108,TT06DC 39.21_2012,TRUE
Dic2 x Silur,TT06DC 39.23,2012,-0.45931940291142,TT06DC 39.23_2012,TRUE
Dic2 x Silur,TT06DC 39.24,2012,0.423013763309163,TT06DC 39.24_2012,TRUE
Dic2 x Silur,TT06DC 39.25,2012,0.295200867019919,TT06DC 39.25_2012,TRUE
Dic2 x Silur,TT06DC 39.26,2012,-0.0111629278054274,TT06DC 39.26_2012,TRUE
Dic2 x Silur,TT06DC 39.27,2012,0.702807278150393,TT06DC 39.27_2012,TRUE
Dic2 x Silur,TT06DC 39.28,2012,-0.327035121204813,TT06DC 39.28_2012,TRUE
Dic2 x Silur,TT06DC 39.29,2012,-0.436952778099005,TT06DC 39.29_2012,TRUE
Dic2 x Silur,TT06DC 39.3,2012,0.239813996018671,TT06DC 39.3_2012,TRUE
Dic2 x Silur,TT06DC 39.30,2012,0.68531817729483,TT06DC 39.30_2012,TRUE
Dic2 x Silur,TT06DC 39.31,2012,0.449455495982726,TT06DC 39.31_2012,TRUE
Dic2 x Silur,TT06DC 39.32,2012,0.0111690376580162,TT06DC 39.32_2012,TRUE
Dic2 x Silur,TT06DC 39.34,2012,0.430201046624886,TT06DC 39.34_2012,TRUE
Dic2 x Silur,TT06DC 39.35,2012,-0.570455145707884,TT06DC 39.35_2012,TRUE
Dic2 x Silur,TT06DC 39.36,2012,-0.574573803283695,TT06DC 39.36_2012,TRUE
Dic2 x Silur,TT06DC 39.37,2012,0.262879485810037,TT06DC 39.37_2012,TRUE
Dic2 x Silur,TT06DC 39.4,2012,-1.26545734819097,TT06DC 39.4_2012,TRUE
Dic2 x Silur,TT06DC 39.6,2012,0.548830871552829,TT06DC 39.6_2012,TRUE
Dic2 x Silur,TT06DC 39.7,2012,0.122977606943665,TT06DC 39.7_2012,TRUE
Dic2 x Silur,TT06DC 39.8,2012,1.35718182708245,TT06DC 39.8_2012,TRUE
Dic2 x Silur,TT06DC 39.9,2012,-0.0606449089389858,TT06DC 39.9_2012,TRUE
Dic2 x Silur,TT06DC 40.1,2012,0.858921847546467,TT06DC 40.1_2012,TRUE
Dic2 x Silur,TT06DC 40.10,2012,0.204536612012392,TT06DC 40.10_2012,TRUE
Dic2 x Silur,TT06DC 40.11,2012,-0.160342982435825,TT06DC 40.11_2012,TRUE
Dic2 x Silur,TT06DC 40.12,2012,-0.031834925675275,TT06DC 40.12_2012,TRUE
Dic2 x Silur,TT06DC 40.14,2012,-0.0882478417883927,TT06DC 40.14_2012,TRUE
Dic2 x Silur,TT06DC 40.15,2012,-1.0384582996196,TT06DC 40.15_2012,TRUE
Dic2 x Silur,TT06DC 40.16,2012,-0.435381737820637,TT06DC 40.16_2012,TRUE
Dic2 x Silur,TT06DC 40.17,2012,-0.821291041345252,TT06DC 40.17_2012,TRUE
Dic2 x Silur,TT06DC 40.18,2012,-0.310790394807171,TT06DC 40.18_2012,TRUE
Dic2 x Silur,TT06DC 40.22,2012,0.661185098825203,TT06DC 40.22_2012,TRUE
Dic2 x Silur,TT06DC 40.23,2012,-0.611162413382695,TT06DC 40.23_2012,TRUE
Dic2 x Silur,TT06DC 40.24,2012,0.604558672113385,TT06DC 40.24_2012,TRUE
Dic2 x Silur,TT06DC 40.27,2012,-1.18587285762828,TT06DC 40.27_2012,TRUE
Dic2 x Silur,TT06DC 40.29,2012,0.341048219910443,TT06DC 40.29_2012,TRUE
Dic2 x Silur,TT06DC 40.31,2012,1.01974778214706,TT06DC 40.31_2012,TRUE
Dic2 x Silur,TT06DC 40.32,2012,0.65186236601047,TT06DC 40.32_2012,TRUE
Dic2 x Silur,TT06DC 40.33,2012,0.665330660450042,TT06DC 40.33_2012,TRUE
Dic2 x Silur,TT06DC 40.34,2012,0.547175372214754,TT06DC 40.34_2012,TRUE
Dic2 x Silur,TT06DC 40.35,2012,-0.197577594648908,TT06DC 40.35_2012,TRUE
Dic2 x Silur,TT06DC 40.37,2012,0.0443213655333894,TT06DC 40.37_2012,TRUE
Dic2 x Silur,TT06DC 40.38,2012,0.0447258246999085,TT06DC 40.38_2012,TRUE
Dic2 x Silur,TT06DC 40.39,2012,-1.00580741168661,TT06DC 40.39_2012,TRUE
Dic2 x Silur,TT06DC 40.4,2012,0.331806234034064,TT06DC 40.4_2012,TRUE
Dic2 x Silur,TT06DC 40.40,2012,0.744584843435055,TT06DC 40.40_2012,TRUE
Dic2 x Silur,TT06DC 40.41,2012,0.332382071950491,TT06DC 40.41_2012,TRUE
Dic2 x Silur,TT06DC 40.45,2012,0.210999473098857,TT06DC 40.45_2012,TRUE
Dic2 x Silur,TT06DC 40.46,2012,-0.337354874090378,TT06DC 40.46_2012,TRUE
Dic2 x Silur,TT06DC 40.47,2012,-0.106977752746024,TT06DC 40.47_2012,TRUE
Dic2 x Silur,TT06DC 40.49,2012,-1.47979671604582,TT06DC 40.49_2012,TRUE
Dic2 x Silur,TT06DC 40.5,2012,0.058067588314381,TT06DC 40.5_2012,TRUE
Dic2 x Silur,TT06DC 40.52,2012,-0.465649726224168,TT06DC 40.52_2012,TRUE
Dic2 x Silur,TT06DC 40.53,2012,-0.145464146643382,TT06DC 40.53_2012,TRUE
Dic2 x Silur,TT06DC 40.6,2012,-0.387206215133177,TT06DC 40.6_2012,TRUE
Dic2 x Silur,TT06DC 40.7,2012,-0.150233443413372,TT06DC 40.7_2012,TRUE
Dic2 x Silur,TT06DC 40.8,2012,0.292609045119407,TT06DC 40.8_2012,TRUE
Dic2 x Silur,TT06DC 42.1,2012,0.117746944803962,TT06DC 42.1_2012,TRUE
Dic2 x Silur,TT06DC 42.11,2012,-0.425984881707635,TT06DC 42.11_2012,TRUE
Dic2 x Silur,TT06DC 42.13,2012,0.630647814298467,TT06DC 42.13_2012,TRUE
Dic2 x Silur,TT06DC 42.14,2012,0.71777809333777,TT06DC 42.14_2012,TRUE
Dic2 x Silur,TT06DC 42.15,2012,0.233572244297379,TT06DC 42.15_2012,TRUE
Dic2 x Silur,TT06DC 42.16,2012,0.309080826961171,TT06DC 42.16_2012,TRUE
Dic2 x Silur,TT06DC 42.17,2012,0.881518928144873,TT06DC 42.17_2012,TRUE
Dic2 x Silur,TT06DC 42.18,2012,0.896261506855505,TT06DC 42.18_2012,TRUE
Dic2 x Silur,TT06DC 42.19,2012,0.483236995687813,TT06DC 42.19_2012,TRUE
Dic2 x Silur,TT06DC 42.2,2012,0.237448476641665,TT06DC 42.2_2012,TRUE
Dic2 x Silur,TT06DC 42.21,2012,-0.491902779832087,TT06DC 42.21_2012,TRUE
Dic2 x Silur,TT06DC 42.22,2012,0.617595665726045,TT06DC 42.22_2012,TRUE
Dic2 x Silur,TT06DC 42.23,2012,0.0819596746569272,TT06DC 42.23_2012,TRUE
Dic2 x Silur,TT06DC 42.24,2012,0.640929598824792,TT06DC 42.24_2012,TRUE
Dic2 x Silur,TT06DC 42.25,2012,0.467493501663304,TT06DC 42.25_2012,TRUE
Dic2 x Silur,TT06DC 42.26,2012,0.711912743418531,TT06DC 42.26_2012,TRUE
Dic2 x Silur,TT06DC 42.28,2012,1.37219594780058,TT06DC 42.28_2012,TRUE
Dic2 x Silur,TT06DC 42.3,2012,0.442290740056017,TT06DC 42.3_2012,TRUE
Dic2 x Silur,TT06DC 42.35,2012,0.857842203946884,TT06DC 42.35_2012,TRUE
Dic2 x Silur,TT06DC 42.36,2012,-0.767125148924324,TT06DC 42.36_2012,TRUE
Dic2 x Silur,TT06DC 42.38,2012,0.734114560388665,TT06DC 42.38_2012,TRUE
Dic2 x Silur,TT06DC 42.4,2012,-0.362293275597825,TT06DC 42.4_2012,TRUE
Dic2 x Silur,TT06DC 42.40,2012,-0.434118684263062,TT06DC 42.40_2012,TRUE
Dic2 x Silur,TT06DC 42.41,2012,0.712283161079973,TT06DC 42.41_2012,TRUE
Dic2 x Silur,TT06DC 42.43,2012,0.56868777480298,TT06DC 42.43_2012,TRUE
Dic2 x Silur,TT06DC 42.44,2012,0.732695545023037,TT06DC 42.44_2012,TRUE
Dic2 x Silur,TT06DC 42.45,2012,-0.460886819191591,TT06DC 42.45_2012,TRUE
Dic2 x Silur,TT06DC 42.46,2012,0.264703271151509,TT06DC 42.46_2012,TRUE
Dic2 x Silur,TT06DC 42.48,2012,0.680736333656569,TT06DC 42.48_2012,TRUE
Dic2 x Silur,TT06DC 42.49,2012,1.06821364546186,TT06DC 42.49_2012,TRUE
Dic2 x Silur,TT06DC 42.5,2012,0.124171322764964,TT06DC 42.5_2012,TRUE
