pop,geno,year,BLUP,genotype_year,real
Dic2 x Lloyd,BX07.2.1f1.26.1,2015,0.206198536937612,BX07.2.1f1.26.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.26.2,2015,0.232071987918589,BX07.2.1f1.26.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.27.1,2015,0.258301157069218,BX07.2.1f1.27.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.28.1,2015,0.21049588607233,BX07.2.1f1.28.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.28.2,2015,0.449400088548377,BX07.2.1f1.28.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.29.1,2015,0.288320812690507,BX07.2.1f1.29.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.29.2,2015,-0.482576960798219,BX07.2.1f1.29.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.3.1,2015,0.193399232749892,BX07.2.1f1.3.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.3.2,2015,-0.0179512589946821,BX07.2.1f1.3.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.30.1,2015,-0.400712445849125,BX07.2.1f1.30.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.30.2,2015,0.173896302318515,BX07.2.1f1.30.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.31.1,2015,0.166822412294298,BX07.2.1f1.31.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.31.2,2015,0.0133087783392412,BX07.2.1f1.31.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.32.1,2015,-0.40485551654579,BX07.2.1f1.32.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.32.2,2015,0.368091342364388,BX07.2.1f1.32.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.33.1,2015,0.385164409150228,BX07.2.1f1.33.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.33.2,2015,0.303132836995866,BX07.2.1f1.33.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.34.1,2015,0.235794142417264,BX07.2.1f1.34.1_2015,TRUE
